QueryNumber;DocInfos
78;[55, '49', 0.007439569996592789]
78;[56, '85', 0.007047100885352089]
78;[57, '108', 0.006598111822704846]
78;[58, '40', 0.006337118779287269]
78;[59, '5', 0.0062737045276513685]
78;[60, '155', 0.006032060245082679]
78;[61, '124', 0.005871137839545384]
78;[62, '137', 0.0054395366818394495]
78;[63, '22', 0.005398809748651799]
78;[64, '161', 0.0053118328861650735]
78;[65, '134', 0.005226618757988683]
78;[66, '93', 0.005074051492472598]
78;[67, '123', 0.004793504090060936]
78;[68, '47', 0.004346616909585566]
79;[1, '159', 0.1274989589473747]
79;[2, '89', 0.11179701581956963]
79;[3, '127', 0.08872109157973697]
79;[4, '81', 0.08692019664349313]
79;[5, '57', 0.059883671305406616]
79;[6, '148', 0.05882682345017805]
79;[7, '62', 0.046940127487058794]
79;[8, '152', 0.045951300583990454]
79;[9, '25', 0.04202330356788062]
79;[10, '55', 0.040563651115574785]
79;[11, '123', 0.0340662195036986]
79;[12, '144', 0.03359863589093925]
79;[13, '11', 0.03348787047463902]
79;[14, '139', 0.03257590061176129]
79;[15, '43', 0.0305262570880018]
79;[16, '61', 0.030181948330724507]
79;[17, '51', 0.029807163923327336]
79;[18, '24', 0.028662048215771372]
79;[19, '48', 0.02811092481486295]
79;[20, '7', 0.027618662754558723]
79;[21, '100', 0.02447383731605168]
79;[22, '80', 0.024212094762138606]
79;[23, '23', 0.02307872546666717]
79;[24, '6', 0.022589288327823507]
79;[25, '82', 0.021980483701874047]
79;[26, '160', 0.021361690107441884]
79;[27, '26', 0.020941217225505758]
79;[28, '59', 0.020098229504561062]
79;[29, '1', 0.018364052751344753]
79;[30, '141', 0.016824434251105223]
79;[31, '150', 0.015491181541575912]
79;[32, '31', 0.014673907485433884]
79;[33, '166', 0.013829297493158931]
79;[34, '3', 0.012568625762650143]
79;[35, '113', 0.0115139628355773]
79;[36, '4', 0.011082781150885438]
79;[37, '42', 0.01097480427331089]
79;[38, '167', 0.010560352455885779]
79;[39, '64', 0.010044202195571892]
79;[40, '140', 0.009632386057061768]
79;[41, '74', 0.00919155895147363]
79;[42, '8', 0.009081205571979526]
79;[43, '156', 0.008819444167026182]
79;[44, '149', 0.008795793464049009]
79;[45, '143', 0.008100588327567403]
79;[46, '21', 0.007760657331002801]
79;[47, '27', 0.007729780003560462]
79;[48, '53', 0.007565551291869024]
79;[49, '65', 0.0075638013614718735]
79;[50, '15', 0.007411495285536258]
79;[51, '13', 0.007300922757468082]
79;[52, '52', 0.007012156719479523]
79;[53, '68', 0.006918382000137987]
79;[54, '151', 0.006760734457591352]
79;[55, '92', 0.0067311080975720914]
79;[56, '49', 0.006442856610281864]
79;[57, '85', 0.006102968389746717]
79;[58, '108', 0.005714132455472844]
79;[59, '40', 0.005488105849662206]
79;[60, '5', 0.005433187496783538]
79;[61, '155', 0.005223917409399787]
79;[62, '124', 0.005084554518166388]
79;[63, '137', 0.004710776951290275]
79;[64, '22', 0.004675506392531537]
79;[65, '161', 0.0046001822200765685]
79;[66, '134', 0.00452638462031447]
79;[67, '93', 0.004394257492591615]
79;[68, '47', 0.0037642806642201082]
80;[1, '159', 0.17812014536764226]
80;[2, '27', 0.12384078013240533]
80;[3, '123', 0.11267918161099698]
80;[4, '31', 0.0736722370935483]
80;[5, '75', 0.07359053053008158]
80;[6, '61', 0.06551573579475797]
80;[7, '49', 0.0634477429838652]
80;[8, '10', 0.059896793737745896]
80;[9, '25', 0.05645685153564193]
80;[10, '81', 0.054297723823998584]
80;[11, '108', 0.051217453819659316]
80;[12, '148', 0.04018639098244466]
80;[13, '87', 0.03714674821216696]
80;[14, '93', 0.027127903217979168]
80;[15, '52', 0.027121389715724566]
80;[16, '26', 0.026998584326028502]
80;[17, '86', 0.021142492619178024]
80;[18, '66', 0.019354647104696653]
80;[19, '122', 0.01520868667678925]
80;[20, '143', 0.014881899185547371]
80;[21, '47', 0.014559361260433707]
80;[22, '8', 0.014015682187182243]
80;[23, '4', 0.013573732763884397]
80;[24, '73', 0.010592417653932163]
81;[1, '89', 0.11179701581956963]
81;[2, '159', 0.07552013103883418]
81;[3, '57', 0.059883671305406616]
81;[4, '62', 0.046940127487058794]
81;[5, '25', 0.04202330356788062]
81;[6, '55', 0.040563651115574785]
81;[7, '144', 0.03359863589093925]
81;[8, '11', 0.03348787047463902]
81;[9, '43', 0.0305262570880018]
81;[10, '61', 0.030181948330724507]
81;[11, '51', 0.029807163923327336]
81;[12, '24', 0.028662048215771372]
81;[13, '48', 0.02811092481486295]
81;[14, '7', 0.027618662754558723]
81;[15, '100', 0.02447383731605168]
81;[16, '80', 0.024212094762138606]
81;[17, '23', 0.02307872546666717]
81;[18, '6', 0.022589288327823507]
81;[19, '82', 0.021980483701874047]
81;[20, '160', 0.021361690107441884]
81;[21, '26', 0.020941217225505758]
81;[22, '59', 0.020098229504561062]
81;[23, '1', 0.018364052751344753]
81;[24, '141', 0.016824434251105223]
81;[25, '150', 0.015491181541575912]
81;[26, '31', 0.014673907485433884]
81;[27, '166', 0.013829297493158931]
81;[28, '3', 0.012568625762650143]
81;[29, '113', 0.0115139628355773]
81;[30, '4', 0.011082781150885438]
81;[31, '42', 0.01097480427331089]
81;[32, '139', 0.010825202598205767]
81;[33, '167', 0.010560352455885779]
81;[34, '64', 0.010044202195571892]
81;[35, '140', 0.009632386057061768]
81;[36, '74', 0.00919155895147363]
81;[37, '8', 0.009081205571979526]
81;[38, '156', 0.008819444167026182]
81;[39, '149', 0.008795793464049009]
81;[40, '143', 0.008100588327567403]
81;[41, '21', 0.007760657331002801]
81;[42, '27', 0.007729780003560462]
81;[43, '53', 0.007565551291869024]
81;[44, '65', 0.0075638013614718735]
81;[45, '15', 0.007411495285536258]
81;[46, '13', 0.007300922757468082]
81;[47, '52', 0.007012156719479523]
81;[48, '68', 0.006918382000137987]
81;[49, '151', 0.006760734457591352]
81;[50, '92', 0.0067311080975720914]
81;[51, '148', 0.006509509719785051]
81;[52, '49', 0.006442856610281864]
81;[53, '85', 0.006102968389746717]
81;[54, '108', 0.005714132455472844]
81;[55, '40', 0.005488105849662206]
81;[56, '5', 0.005433187496783538]
81;[57, '155', 0.005223917409399787]
81;[58, '124', 0.005084554518166388]
81;[59, '137', 0.004710776951290275]
81;[60, '22', 0.004675506392531537]
81;[61, '161', 0.0046001822200765685]
81;[62, '134', 0.00452638462031447]
81;[63, '93', 0.004394257492591615]
81;[64, '123', 0.00415129631513738]
81;[65, '47', 0.0037642806642201082]
82;[1, '64', 0.1623239486852838]
82;[2, '25', 0.1343278776360294]
82;[3, '89', 0.12994626766122233]
82;[4, '32', 0.12048485943333388]
82;[5, '24', 0.10392303002435695]
82;[6, '81', 0.100747568460975]
82;[7, '62', 0.093708155717246]
82;[8, '57', 0.08787858856491292]
82;[9, '159', 0.07552013103883418]
82;[10, '20', 0.07453551831462352]
82;[11, '55', 0.059499168203641345]
82;[12, '144', 0.056305871688727846]
82;[13, '87', 0.05492262407254665]
82;[14, '155', 0.05388716719357873]
82;[15, '11', 0.050614173361420434]
82;[16, '73', 0.044230377745321174]
82;[17, '166', 0.042879740761493]
82;[18, '43', 0.040976053721999736]
82;[19, '160', 0.03956961483602257]
82;[20, '5', 0.03321949143063846]
82;[21, '139', 0.03257590061176129]
82;[22, '156', 0.03137156079264692]
82;[23, '50', 0.030269187321292947]
82;[24, '61', 0.030181948330724507]
82;[25, '51', 0.029807163923327336]
82;[26, '69', 0.02972923535986162]
82;[27, '129', 0.029612160687245398]
82;[28, '48', 0.02811092481486295]
82;[29, '7', 0.027618662754558723]
82;[30, '27', 0.027495526781848228]
82;[31, '13', 0.02597004275900524]
82;[32, '2', 0.02594675728991509]
82;[33, '100', 0.02447383731605168]
82;[34, '22', 0.024318663721985302]
82;[35, '80', 0.024212094762138606]
82;[36, '141', 0.023994700997423155]
82;[37, '148', 0.023154914985240076]
82;[38, '23', 0.02307872546666717]
82;[39, '6', 0.022589288327823507]
82;[40, '82', 0.021980483701874047]
82;[41, '26', 0.020941217225505758]
82;[42, '59', 0.020098229504561062]
82;[43, '149', 0.020041613283269647]
82;[44, '38', 0.019766211477280946]
82;[45, '1', 0.018364052751344753]
82;[46, '124', 0.01808622041812523]
82;[47, '134', 0.0161007595941251]
82;[48, '93', 0.015630771447342255]
82;[49, '150', 0.015491181541575912]
82;[50, '70', 0.014760694297242753]
82;[51, '31', 0.014673907485433884]
82;[52, '47', 0.013389886875148223]
82;[53, '3', 0.012568625762650143]
82;[54, '113', 0.0115139628355773]
82;[55, '4', 0.011082781150885438]
82;[56, '42', 0.01097480427331089]
82;[57, '167', 0.010560352455885779]
82;[58, '140', 0.009632386057061768]
82;[59, '74', 0.00919155895147363]
82;[60, '8', 0.009081205571979526]
82;[61, '143', 0.008100588327567403]
82;[62, '21', 0.007760657331002801]
82;[63, '53', 0.007565551291869024]
82;[64, '65', 0.0075638013614718735]
82;[65, '15', 0.007411495285536258]
82;[66, '52', 0.007012156719479523]
82;[67, '68', 0.006918382000137987]
82;[68, '151', 0.006760734457591352]
82;[69, '92', 0.0067311080975720914]
82;[70, '49', 0.006442856610281864]
82;[71, '85', 0.006102968389746717]
82;[72, '108', 0.005714132455472844]
82;[73, '40', 0.005488105849662206]
82;[74, '137', 0.004710776951290275]
82;[75, '161', 0.0046001822200765685]
82;[76, '123', 0.00415129631513738]
83;[1, '166', 0.1345242700751069]
83;[2, '64', 0.1257355899897463]
83;[3, '32', 0.09332717081108874]
83;[4, '24', 0.08049843291434955]
83;[5, '81', 0.07803873096404954]
83;[6, '62', 0.07258602529934102]
83;[7, '25', 0.0630458622506067]
83;[8, '20', 0.057734964226694954]
83;[9, '61', 0.056567657895578966]
83;[10, '55', 0.04608785751317935]
83;[11, '144', 0.043614340668826926]
83;[12, '87', 0.04254288167259675]
83;[13, '155', 0.04174082022300501]
83;[14, '11', 0.039205570102167284]
83;[15, '73', 0.03426070328081841]
83;[16, '160', 0.030650491855151465]
83;[17, '159', 0.027936240036578762]
83;[18, '89', 0.027443144396961237]
83;[19, '5', 0.025731707416068547]
83;[20, '139', 0.025233184111411892]
83;[21, '156', 0.02430030649889101]
83;[22, '50', 0.02344641167972005]
83;[23, '51', 0.023088529894544255]
83;[24, '69', 0.02302816668884494]
83;[25, '129', 0.022937481037383876]
83;[26, '57', 0.021684769664904482]
83;[27, '7', 0.021393324178584996]
83;[28, '27', 0.021297943464259634]
83;[29, '13', 0.020116308621184357]
83;[30, '2', 0.020098271774385404]
83;[31, '100', 0.018957352868571555]
83;[32, '22', 0.018837155919453508]
83;[33, '80', 0.01875460795811173]
83;[34, '141', 0.018586215472049274]
83;[35, '148', 0.01793572002413667]
83;[36, '23', 0.017876703876818986]
83;[37, '6', 0.017497587499267605]
83;[38, '82', 0.017026009463788346]
83;[39, '26', 0.01622099711273914]
83;[40, '59', 0.015568021631883902]
83;[41, '149', 0.015524166895446535]
83;[42, '38', 0.015310841573824598]
83;[43, '43', 0.014425305542633347]
83;[44, '1', 0.014224734094966544]
83;[45, '124', 0.01400952609504711]
83;[46, '134', 0.012471594753867157]
83;[47, '93', 0.01210754350078619]
83;[48, '150', 0.011999417624719849]
83;[49, '70', 0.011433584638335992]
83;[50, '31', 0.011366359862974755]
83;[51, '47', 0.010371761775010065]
83;[52, '3', 0.009735615652691498]
83;[53, '113', 0.0089186772622084]
83;[54, '4', 0.008584685365408153]
83;[55, '42', 0.008501046835683812]
83;[56, '167', 0.008180013838345242]
83;[57, '140', 0.007461214156648148]
83;[58, '74', 0.007119750948948215]
83;[59, '8', 0.00703427158875254]
83;[60, '143', 0.006274688737430148]
83;[61, '21', 0.006011379319719269]
83;[62, '53', 0.005860250831657347]
83;[63, '65', 0.005858895341400309]
83;[64, '15', 0.0057409195622753414]
83;[65, '52', 0.005431593239108125]
83;[66, '68', 0.005358955653847116]
83;[67, '151', 0.0052368423924763876]
83;[68, '92', 0.005213893912683718]
83;[69, '49', 0.004990615270724806]
83;[70, '85', 0.004727338987183866]
83;[71, '108', 0.004426147967613923]
83;[72, '40', 0.004251068511593045]
83;[73, '137', 0.0036489521360089957]
83;[74, '161', 0.0035632858255752018]
83;[75, '123', 0.0032155802987398575]
84;[1, '160', 0.1935614772765888]
84;[2, '8', 0.15687734061217973]
84;[3, '159', 0.15516770097138266]
84;[4, '62', 0.14825185801211133]
84;[5, '6', 0.13647426437044907]
84;[6, '1', 0.13005420099091372]
84;[7, '80', 0.12356740734473856]
84;[8, '7', 0.11696743299646097]
84;[9, '82', 0.107881137966654]
84;[10, '81', 0.10724868779344876]
84;[11, '123', 0.08770321557132785]
84;[12, '161', 0.08055798366197967]
84;[13, '148', 0.059297284140763934]
84;[14, '79', 0.04295740420544496]
84;[15, '55', 0.040563651115574785]
84;[16, '61', 0.03966191944755529]
84;[17, '144', 0.03359863589093925]
84;[18, '11', 0.03348787047463902]
84;[19, '51', 0.029807163923327336]
84;[20, '24', 0.028662048215771372]
84;[21, '100', 0.02447383731605168]
84;[22, '23', 0.02307872546666717]
84;[23, '152', 0.022343946222852386]
84;[24, '26', 0.020941217225505758]
84;[25, '59', 0.020098229504561062]
84;[26, '89', 0.01727969523067941]
84;[27, '141', 0.016824434251105223]
84;[28, '150', 0.015491181541575912]
84;[29, '31', 0.014673907485433884]
84;[30, '166', 0.013829297493158931]
84;[31, '3', 0.012568625762650143]
84;[32, '113', 0.0115139628355773]
84;[33, '4', 0.011082781150885438]
84;[34, '42', 0.01097480427331089]
84;[35, '139', 0.010825202598205767]
84;[36, '167', 0.010560352455885779]
84;[37, '64', 0.010044202195571892]
84;[38, '140', 0.009632386057061768]
84;[39, '74', 0.00919155895147363]
84;[40, '156', 0.008819444167026182]
84;[41, '149', 0.008795793464049009]
84;[42, '43', 0.008173192742859565]
84;[43, '143', 0.008100588327567403]
84;[44, '21', 0.007760657331002801]
84;[45, '27', 0.007729780003560462]
84;[46, '53', 0.007565551291869024]
84;[47, '65', 0.0075638013614718735]
84;[48, '15', 0.007411495285536258]
84;[49, '13', 0.007300922757468082]
84;[50, '52', 0.007012156719479523]
84;[51, '68', 0.006918382000137987]
84;[52, '151', 0.006760734457591352]
84;[53, '92', 0.0067311080975720914]
84;[54, '49', 0.006442856610281864]
84;[55, '85', 0.006102968389746717]
84;[56, '108', 0.005714132455472844]
84;[57, '40', 0.005488105849662206]
84;[58, '5', 0.005433187496783538]
84;[59, '155', 0.005223917409399787]
84;[60, '124', 0.005084554518166388]
84;[61, '137', 0.004710776951290275]
84;[62, '22', 0.004675506392531537]
84;[63, '134', 0.00452638462031447]
84;[64, '93', 0.004394257492591615]
84;[65, '47', 0.0037642806642201082]
85;[1, '62', 0.18195195539298617]
85;[2, '160', 0.11284546585139638]
85;[3, '64', 0.11156610504700017]
85;[4, '24', 0.08485279869453685]
85;[5, '6', 0.07897586335467331]
85;[6, '1', 0.07650613540941513]
85;[7, '32', 0.07542268707184638]
85;[8, '57', 0.04889481287426428]
85;[9, '55', 0.04858086740631682]
85;[10, '20', 0.04665871795030213]
85;[11, '87', 0.044844134770813164]
85;[12, '97', 0.04476876426956915]
85;[13, '144', 0.038958641624753876]
85;[14, '166', 0.03501116172282628]
85;[15, '159', 0.02944738259225816]
85;[16, '89', 0.028927614150428518]
85;[17, '11', 0.0273427317450933]
85;[18, '50', 0.024714687955296563]
85;[19, '51', 0.024337447430549032]
85;[20, '81', 0.02415033955240827]
85;[21, '7', 0.022550543708893128]
85;[22, '155', 0.02218511706919339]
85;[23, '123', 0.02192967710947482]
85;[24, '100', 0.01998280449073759]
85;[25, '22', 0.019856105781732122]
85;[26, '80', 0.019769092590384275]
85;[27, '23', 0.018843700435703385]
85;[28, '82', 0.017946989789717763]
85;[29, '26', 0.017098432265090256]
85;[30, '59', 0.01641013567317485]
85;[31, '141', 0.01373709304207074]
85;[32, '150', 0.012648496763227431]
85;[33, '31', 0.011981195290706532]
85;[34, '3', 0.010262239962163975]
85;[35, '113', 0.00940111128817777]
85;[36, '4', 0.009049052916868206]
85;[37, '42', 0.008960890165509338]
85;[38, '139', 0.008838740909284944]
85;[39, '167', 0.008622491673622454]
85;[40, '140', 0.007864810281766832]
85;[41, '74', 0.007504876457273853]
85;[42, '8', 0.007414773300223096]
85;[43, '156', 0.007201046008059854]
85;[44, '149', 0.0071817352899424544]
85;[45, '43', 0.0066733839298081365]
85;[46, '143', 0.00661410267296183]
85;[47, '61', 0.00659811415398588]
85;[48, '21', 0.006336550176515478]
85;[49, '27', 0.006311338944230623]
85;[50, '53', 0.006177246762644398]
85;[51, '65', 0.006175817950458263]
85;[52, '15', 0.006051460560202315]
85;[53, '13', 0.005961178469090115]
85;[54, '52', 0.0057254019863844105]
85;[55, '68', 0.0056488352486645885]
85;[56, '151', 0.005520116569183603]
85;[57, '92', 0.005495926747522542]
85;[58, '148', 0.005314992429720293]
85;[59, '49', 0.0052605703937027406]
85;[60, '85', 0.004983052823738184]
85;[61, '108', 0.004665569612861728]
85;[62, '40', 0.004481019662018644]
85;[63, '5', 0.004436179014663029]
85;[64, '124', 0.004151521379623477]
85;[65, '137', 0.003846333274241646]
85;[66, '161', 0.0037560330543370333]
85;[67, '134', 0.0036957775664506086]
85;[68, '93', 0.0035878962184170957]
85;[69, '47', 0.0030735222919880674]
86;[1, '62', 0.2285722063999424]
86;[2, '160', 0.20988714776329007]
86;[3, '8', 0.18850146562209796]
86;[4, '81', 0.1723752842979117]
86;[5, '6', 0.11763943175936666]
86;[6, '64', 0.11478036486434134]
86;[7, '159', 0.10972013357799111]
86;[8, '61', 0.09630112586804537]
86;[9, '1', 0.09196220744247331]
86;[10, '80', 0.08737535166710504]
86;[11, '32', 0.08519566113561836]
86;[12, '7', 0.08270846504978067]
86;[13, '82', 0.07628348421834254]
86;[14, '24', 0.07348467925167597]
86;[15, '55', 0.06315935835369962]
86;[16, '123', 0.06201553846235153]
86;[17, '161', 0.05696309652610092]
86;[18, '148', 0.053699590660681217]
86;[19, '20', 0.052704570439524395]
86;[20, '52', 0.05185179326776084]
86;[21, '144', 0.03981426369171911]
86;[22, '152', 0.03919032985034333]
86;[23, '87', 0.03883615992225726]
86;[24, '155', 0.03810398134151278]
86;[25, '11', 0.035789625208011905]
86;[26, '73', 0.03127560003815916]
86;[27, '79', 0.030375471815841645]
86;[28, '166', 0.030320555467972913]
86;[29, '86', 0.02892679328958331]
86;[30, '89', 0.0250520487251453]
86;[31, '5', 0.023489727658172862]
86;[32, '139', 0.02303464022583541]
86;[33, '156', 0.02218304337288666]
86;[34, '50', 0.021403547615892107]
86;[35, '51', 0.021076847738123773]
86;[36, '69', 0.02102174392244904]
86;[37, '129', 0.020938959627536915]
86;[38, '57', 0.019795395832953214]
86;[39, '27', 0.01944227343974121]
86;[40, '13', 0.0183635933425972]
86;[41, '2', 0.018347128029500444]
86;[42, '100', 0.017305616327836514]
86;[43, '22', 0.017195892027211092]
86;[44, '141', 0.01696681578782153]
86;[45, '23', 0.016319123278623025]
86;[46, '26', 0.01480767670645566]
86;[47, '59', 0.014211594372518671]
86;[48, '149', 0.014171560658518354]
86;[49, '38', 0.01397682217395272]
86;[50, '25', 0.013891398276034665]
86;[51, '43', 0.013168442074340975]
86;[52, '124', 0.012788889103690944]
86;[53, '134', 0.011384956291260222]
86;[54, '93', 0.011052624485592775]
86;[55, '150', 0.010953919516640204]
86;[56, '70', 0.01043738703260195]
86;[57, '31', 0.01037601948945434]
86;[58, '47', 0.009468079808738058]
86;[59, '3', 0.008887360506965859]
86;[60, '113', 0.008141601199366598]
86;[61, '4', 0.007836709706197542]
86;[62, '42', 0.007760358523853229]
86;[63, '167', 0.007467296833276845]
86;[64, '140', 0.006811125499955125]
86;[65, '74', 0.006499413664262917]
86;[66, '143', 0.005727980938023504]
86;[67, '21', 0.005487613425217174]
86;[68, '53', 0.005349652621895232]
86;[69, '65', 0.005348415234244802]
86;[70, '15', 0.005240718575134815]
86;[71, '68', 0.00489203482713652]
86;[72, '151', 0.0047805611807644]
86;[73, '92', 0.004759612180692907]
86;[74, '49', 0.0045557875993428795]
86;[75, '85', 0.004315450333757049]
86;[76, '108', 0.004040501807862985]
86;[77, '40', 0.0038806768621657043]
86;[78, '137', 0.0033310223269146437]
87;[1, '64', 0.1623239486852838]
87;[2, '32', 0.12048485943333388]
87;[3, '24', 0.10392303002435695]
87;[4, '81', 0.100747568460975]
87;[5, '62', 0.093708155717246]
87;[6, '20', 0.07453551831462352]
87;[7, '52', 0.07332950927263333]
87;[8, '55', 0.059499168203641345]
87;[9, '144', 0.056305871688727846]
87;[10, '87', 0.05492262407254665]
87;[11, '155', 0.05388716719357873]
87;[12, '11', 0.050614173361420434]
87;[13, '73', 0.044230377745321174]
87;[14, '166', 0.042879740761493]
87;[15, '160', 0.03956961483602257]
87;[16, '159', 0.03606553080577414]
87;[17, '89', 0.03542894707233209]
87;[18, '5', 0.03321949143063846]
87;[19, '139', 0.03257590061176129]
87;[20, '156', 0.03137156079264692]
87;[21, '50', 0.030269187321292947]
87;[22, '51', 0.029807163923327336]
87;[23, '69', 0.02972923535986162]
87;[24, '129', 0.029612160687245398]
87;[25, '57', 0.027994917259506286]
87;[26, '7', 0.027618662754558723]
87;[27, '27', 0.027495526781848228]
87;[28, '13', 0.02597004275900524]
87;[29, '2', 0.02594675728991509]
87;[30, '100', 0.02447383731605168]
87;[31, '22', 0.024318663721985302]
87;[32, '80', 0.024212094762138606]
87;[33, '141', 0.023994700997423155]
87;[34, '148', 0.023154914985240076]
87;[35, '23', 0.02307872546666717]
87;[36, '6', 0.022589288327823507]
87;[37, '82', 0.021980483701874047]
87;[38, '26', 0.020941217225505758]
87;[39, '59', 0.020098229504561062]
87;[40, '149', 0.020041613283269647]
87;[41, '38', 0.019766211477280946]
87;[42, '25', 0.019645403842294455]
87;[43, '43', 0.018622989376857503]
87;[44, '1', 0.018364052751344753]
87;[45, '124', 0.01808622041812523]
87;[46, '134', 0.0161007595941251]
87;[47, '93', 0.015630771447342255]
87;[48, '150', 0.015491181541575912]
87;[49, '70', 0.014760694297242753]
87;[50, '31', 0.014673907485433884]
87;[51, '47', 0.013389886875148223]
87;[52, '3', 0.012568625762650143]
87;[53, '113', 0.0115139628355773]
87;[54, '4', 0.011082781150885438]
87;[55, '42', 0.01097480427331089]
87;[56, '167', 0.010560352455885779]
87;[57, '140', 0.009632386057061768]
87;[58, '74', 0.00919155895147363]
87;[59, '8', 0.009081205571979526]
87;[60, '143', 0.008100588327567403]
87;[61, '61', 0.008081006470950461]
87;[62, '21', 0.007760657331002801]
87;[63, '53', 0.007565551291869024]
87;[64, '65', 0.0075638013614718735]
87;[65, '15', 0.007411495285536258]
87;[66, '68', 0.006918382000137987]
87;[67, '151', 0.006760734457591352]
87;[68, '92', 0.0067311080975720914]
87;[69, '49', 0.006442856610281864]
87;[70, '85', 0.006102968389746717]
87;[71, '108', 0.005714132455472844]
87;[72, '40', 0.005488105849662206]
87;[73, '137', 0.004710776951290275]
87;[74, '161', 0.0046001822200765685]
87;[75, '123', 0.00415129631513738]
88;[1, '62', 0.2337565562648103]
88;[2, '64', 0.1623239486852838]
88;[3, '160', 0.1564148302898731]
88;[4, '81', 0.1303255729701525]
88;[5, '32', 0.12048485943333388]
88;[6, '24', 0.10392303002435695]
88;[7, '6', 0.09672528360735907]
88;[8, '1', 0.09370049697267165]
88;[9, '57', 0.08787858856491292]
88;[10, '20', 0.07453551831462352]
88;[11, '55', 0.059499168203641345]
88;[12, '144', 0.056305871688727846]
88;[13, '87', 0.05492262407254665]
88;[14, '155', 0.05388716719357873]
88;[15, '11', 0.050614173361420434]
88;[16, '73', 0.044230377745321174]
88;[17, '166', 0.042879740761493]
88;[18, '159', 0.03606553080577414]
88;[19, '89', 0.03542894707233209]
88;[20, '5', 0.03321949143063846]
88;[21, '139', 0.03257590061176129]
88;[22, '156', 0.03137156079264692]
88;[23, '50', 0.030269187321292947]
88;[24, '51', 0.029807163923327336]
88;[25, '69', 0.02972923535986162]
88;[26, '129', 0.029612160687245398]
88;[27, '7', 0.027618662754558723]
88;[28, '27', 0.027495526781848228]
88;[29, '123', 0.026858259571102817]
88;[30, '13', 0.02597004275900524]
88;[31, '2', 0.02594675728991509]
88;[32, '100', 0.02447383731605168]
88;[33, '22', 0.024318663721985302]
88;[34, '80', 0.024212094762138606]
88;[35, '141', 0.023994700997423155]
88;[36, '148', 0.023154914985240076]
88;[37, '23', 0.02307872546666717]
88;[38, '82', 0.021980483701874047]
88;[39, '26', 0.020941217225505758]
88;[40, '59', 0.020098229504561062]
88;[41, '149', 0.020041613283269647]
88;[42, '38', 0.019766211477280946]
88;[43, '25', 0.019645403842294455]
88;[44, '43', 0.018622989376857503]
88;[45, '124', 0.01808622041812523]
88;[46, '134', 0.0161007595941251]
88;[47, '93', 0.015630771447342255]
88;[48, '150', 0.015491181541575912]
88;[49, '70', 0.014760694297242753]
88;[50, '31', 0.014673907485433884]
88;[51, '47', 0.013389886875148223]
88;[52, '3', 0.012568625762650143]
88;[53, '113', 0.0115139628355773]
88;[54, '4', 0.011082781150885438]
88;[55, '42', 0.01097480427331089]
88;[56, '167', 0.010560352455885779]
88;[57, '140', 0.009632386057061768]
88;[58, '74', 0.00919155895147363]
88;[59, '8', 0.009081205571979526]
88;[60, '143', 0.008100588327567403]
88;[61, '61', 0.008081006470950461]
88;[62, '21', 0.007760657331002801]
88;[63, '53', 0.007565551291869024]
88;[64, '65', 0.0075638013614718735]
88;[65, '15', 0.007411495285536258]
88;[66, '52', 0.007012156719479523]
88;[67, '68', 0.006918382000137987]
88;[68, '151', 0.006760734457591352]
88;[69, '92', 0.0067311080975720914]
88;[70, '49', 0.006442856610281864]
88;[71, '85', 0.006102968389746717]
88;[72, '108', 0.005714132455472844]
88;[73, '40', 0.005488105849662206]
88;[74, '137', 0.004710776951290275]
88;[75, '161', 0.0046001822200765685]
89;[1, '159', 0.18090198718119918]
89;[2, '62', 0.17935769769257814]
89;[3, '6', 0.15433959132476066]
89;[4, '1', 0.14542749650453934]
89;[5, '80', 0.14170630184448077]
89;[6, '7', 0.13659187557390795]
89;[7, '82', 0.12415710695319414]
89;[8, '81', 0.11201760105244812]
89;[9, '160', 0.09377794473158292]
89;[10, '123', 0.09377096491375397]
89;[11, '161', 0.08654243659988894]
89;[12, '51', 0.0840899168041122]
89;[13, '8', 0.07330606322249207]
89;[14, '9', 0.07052788575885456]
89;[15, '148', 0.065333473946902]
89;[16, '55', 0.06355102772883588]
89;[17, '144', 0.05263894601283315]
89;[18, '11', 0.052465409956558635]
89;[19, '61', 0.045645691801482424]
89;[20, '24', 0.044904799514616046]
89;[21, '79', 0.044867545380151766]
89;[22, '3', 0.04334098521704074]
89;[23, '100', 0.03834313408997427]
89;[24, '23', 0.0361574138851424]
89;[25, '26', 0.03280858206727612]
89;[26, '59', 0.03148787412912272]
89;[27, '138', 0.02916991416205375]
89;[28, '43', 0.02818400615419465]
89;[29, '89', 0.027072079572469706]
89;[30, '141', 0.02635882269491838]
89;[31, '150', 0.024270017136675374]
89;[32, '152', 0.023337490699645864]
89;[33, '31', 0.022989594768975885]
89;[34, '69', 0.02187641194920807]
89;[35, '166', 0.021666345220108036]
89;[36, '113', 0.018038912950604846]
89;[37, '4', 0.01736338107794515]
89;[38, '42', 0.017194213822234815]
89;[39, '139', 0.016959833041870705]
89;[40, '167', 0.016544892614279338]
89;[41, '64', 0.015736240567352056]
89;[42, '140', 0.01509104867466293]
89;[43, '74', 0.01440040533166027]
89;[44, '156', 0.013817413506852626]
89;[45, '149', 0.013780359976428888]
89;[46, '143', 0.012691182851325178]
89;[47, '21', 0.012158613331707325]
89;[48, '27', 0.012110237856657276]
89;[49, '53', 0.01185294091411045]
89;[50, '65', 0.011850199300075855]
